Applicant_ID,Govt_Employed, Income_annum, Cibil_Score, Education, Loan_Status
653, No,8000000,421, Graduate, Approved
654, No,2900000,796, Graduate, Approved
655, No,9200000,607, Graduate, Approved
656, No,9500000,376, Not Graduate, Rejected
657, Yes,3700000,424, Graduate, Rejected
658, Yes,7100000,442, Graduate, Rejected
659, No,5600000,448, Not Graduate, Rejected
660, Yes,1200000,638, Graduate, Approved
661, No,1600000,710, Not Graduate, Approved
662, Yes,1600000,641, Not Graduate, Approved
663, No,5300000,348, Not Graduate, Rejected
664, No,9100000,519, Not Graduate, Rejected
665, Yes,9400000,517, Not Graduate, Rejected
666, No,5900000,375, Not Graduate, Rejected
667, Yes,1100000,426, Graduate, Rejected
668, Yes,3100000,785, Graduate, Approved
669, No,2200000,373, Not Graduate, Rejected
670, No,6000000,476, Graduate, Rejected
671, Yes,2000000,320, Graduate, Rejected
672, No,7200000,657, Graduate, Approved
673, Yes,500000,868, Not Graduate, Approved
674, Yes,5800000,345, Not Graduate, Rejected
675, No,200000,472, Not Graduate, Rejected
676, Yes,4600000,613, Not Graduate, Approved
677, Yes,4600000,769, Not Graduate, Approved
678, No,6500000,741, Graduate, Approved
679, Yes,4400000,889, Not Graduate, Approved
680, Yes,900000,683, Not Graduate, Approved
681, Yes,3200000,780, Not Graduate, Approved
682, No,600000,538, Graduate, Rejected
683, No,5200000,721, Not Graduate, Approved
684, Yes,6400000,467, Not Graduate, Rejected
685, No,1000000,551, Not Graduate, Approved
686, No,6800000,803, Not Graduate, Approved
687, No,3000000,361, Graduate, Rejected
688, Yes,8700000,708, Not Graduate, Approved
689, Yes,8800000,766, Graduate, Approved
690, Yes,3900000,464, Not Graduate, Rejected
691, No,1700000,517, Graduate, Rejected
692, Yes,900000,747, Not Graduate, Approved
693, No,7200000,596, Not Graduate, Approved
694, No,9200000,783, Graduate, Approved
695, No,5700000,335, Not Graduate, Approved
696, Yes,1100000,889, Not Graduate, Approved
697, Yes,1100000,874, Not Graduate, Approved
698, Yes,6000000,394, Graduate, Approved
699, Yes,8100000,420, Graduate, Rejected
700, Yes,6500000,848, Not Graduate, Approved
701, Yes,7600000,788, Graduate, Approved
702, No,2200000,509, Graduate, Rejected
703, Yes,6300000,899, Graduate, Approved
704, Yes,6700000,466, Not Graduate, Rejected
705, Yes,1300000,595, Graduate, Approved
706, No,2800000,322, Not Graduate, Rejected
707, No,7000000,691, Graduate, Approved
708, Yes,8800000,379, Not Graduate, Rejected
709, No,8900000,531, Graduate, Rejected
710, No,7000000,631, Not Graduate, Approved
711, Yes,6900000,330, Graduate, Rejected
712, No,9200000,383, Graduate, Rejected
713, Yes,6100000,678, Graduate, Approved
714, Yes,4400000,894, Graduate, Approved
715, No,9900000,567, Not Graduate, Approved
716, No,3900000,708, Not Graduate, Approved
717, No,6800000,433, Graduate, Approved
718, No,3600000,302, Not Graduate, Rejected
719, No,700000,736, Graduate, Approved
720, Yes,4000000,323, Not Graduate, Rejected
721, No,1800000,670, Graduate, Approved
722, No,5600000,609, Not Graduate, Approved
723, No,6800000,349, Not Graduate, Rejected
724, Yes,600000,319, Not Graduate, Rejected
725, No,4200000,391, Not Graduate, Rejected
726, No,5000000,755, Not Graduate, Approved
727, No,4100000,354, Not Graduate, Rejected
728, Yes,2200000,877, Not Graduate, Approved
729, No,3400000,312, Not Graduate, Rejected
730, No,7100000,746, Graduate, Approved
731, No,5800000,313, Graduate, Rejected
732, No,3400000,857, Graduate, Approved
733, No,7700000,504, Not Graduate, Rejected
734, No,500000,556, Graduate, Approved
735, Yes,5300000,393, Graduate, Rejected
736, No,4700000,881, Graduate, Approved
737, Yes,4300000,719, Graduate, Approved
738, Yes,900000,458, Graduate, Rejected
739, No,2000000,857, Graduate, Approved
740, Yes,2000000,429, Graduate, Rejected
741, No,4100000,538, Not Graduate, Rejected
742, No,6900000,828, Not Graduate, Approved
743, Yes,2300000,339, Graduate, Rejected
744, Yes,5800000,376, Graduate, Rejected
745, No,8000000,549, Not Graduate, Rejected
746, Yes,3700000,587, Not Graduate, Approved
747, No,2600000,861, Not Graduate, Approved
748, No,3000000,409, Not Graduate, Rejected
749, No,2700000,528, Graduate, Approved
750, No,5700000,691, Not Graduate, Approved
751, No,1500000,584, Graduate, Approved
752, No,6800000,459, Not Graduate, Rejected
753, Yes,8100000,755, Graduate, Approved
754, Yes,9200000,688, Not Graduate, Approved
755, Yes,7600000,384, Not Graduate, Rejected
756, No,600000,869, Graduate, Approved
757, Yes,4700000,445, Not Graduate, Rejected
758, No,1400000,393, Graduate, Rejected
759, Yes,9400000,414, Graduate, Rejected
760, No,9700000,395, Graduate, Rejected
761, Yes,8900000,815, Not Graduate, Approved
762, No,4600000,758, Graduate, Approved
763, Yes,5600000,457, Not Graduate, Rejected
764, Yes,1000000,854, Graduate, Approved
765, No,3500000,324, Graduate, Rejected
766, No,7900000,849, Not Graduate, Approved
767, Yes,6100000,672, Graduate, Approved
768, Yes,8900000,859, Not Graduate, Approved
769, No,5300000,584, Graduate, Approved
770, No,1300000,346, Not Graduate, Approved
771, No,4000000,635, Graduate, Approved
772, No,8700000,365, Not Graduate, Rejected
773, No,9500000,856, Not Graduate, Approved
774, Yes,9000000,440, Graduate, Rejected
775, Yes,7300000,616, Graduate, Approved
776, Yes,7400000,461, Graduate, Approved
777, No,3100000,681, Not Graduate, Approved
778, No,4300000,485, Graduate, Rejected
779, Yes,2400000,684, Graduate, Approved
780, No,5400000,727, Graduate, Approved
781, No,1600000,784, Not Graduate, Approved
782, Yes,9900000,865, Not Graduate, Approved
783, No,5800000,791, Not Graduate, Approved
784, No,2200000,866, Not Graduate, Approved
785, No,5000000,761, Graduate, Approved
786, Yes,600000,572, Not Graduate, Approved
787, No,2200000,601, Graduate, Approved
788, Yes,2600000,820, Graduate, Approved
789, No,1200000,598, Not Graduate, Approved
790, No,3100000,544, Graduate, Rejected
791, Yes,4600000,561, Not Graduate, Approved
792, Yes,9300000,547, Graduate, Rejected
793, No,6300000,504, Graduate, Rejected
794, No,5900000,530, Not Graduate, Rejected
795, Yes,2900000,614, Graduate, Approved
796, No,6100000,351, Not Graduate, Rejected
797, Yes,5900000,431, Graduate, Rejected
798, Yes,4600000,403, Not Graduate, Rejected
799, No,7000000,668, Not Graduate, Approved
800, Yes,5100000,399, Not Graduate, Rejected
801, No,3100000,665, Graduate, Approved
802, No,4100000,344, Graduate, Rejected
803, No,1800000,555, Graduate, Approved
804, Yes,8200000,301, Not Graduate, Rejected
805, Yes,800000,726, Not Graduate, Approved
806, No,8400000,689, Graduate, Approved
807, No,8500000,665, Not Graduate, Approved
808, Yes,3300000,608, Not Graduate, Approved
809, No,5800000,335, Not Graduate, Rejected
810, No,4400000,677, Not Graduate, Approved
811, No,2600000,491, Not Graduate, Approved
812, Yes,9600000,763, Not Graduate, Approved
813, Yes,5200000,809, Not Graduate, Approved
814, Yes,9700000,544, Not Graduate, Rejected
815, Yes,200000,624, Graduate, Approved
816, No,6500000,388, Graduate, Rejected
817, Yes,7200000,644, Graduate, Approved
818, No,5200000,600, Not Graduate, Approved
819, No,6500000,709, Not Graduate, Approved
820, Yes,2300000,642, Graduate, Approved
821, Yes,3300000,423, Not Graduate, Approved
822, Yes,2000000,900, Not Graduate, Approved
823, Yes,8300000,415, Graduate, Rejected
824, Yes,3800000,645, Graduate, Approved
825, No,5700000,742, Not Graduate, Approved
826, No,7300000,724, Not Graduate, Approved
827, No,1600000,707, Graduate, Approved
828, Yes,800000,780, Not Graduate, Approved
829, No,6300000,538, Not Graduate, Rejected
830, No,8800000,706, Graduate, Approved
831, No,7300000,811, Graduate, Approved
832, Yes,3800000,849, Graduate, Approved
833, No,6200000,880, Graduate, Approved
834, Yes,3500000,664, Not Graduate, Approved
835, Yes,1400000,465, Graduate, Approved
836, Yes,3500000,786, Not Graduate, Approved
837, Yes,600000,326, Graduate, Rejected
838, No,4100000,399, Not Graduate, Rejected
839, Yes,5400000,841, Not Graduate, Approved
840, Yes,2000000,638, Not Graduate, Approved
841, Yes,3500000,478, Graduate, Rejected
842, Yes,8300000,600, Graduate, Approved
843, Yes,6700000,768, Graduate, Approved
844, No,1900000,523, Not Graduate, Rejected
845, Yes,6500000,327, Graduate, Rejected
846, Yes,600000,799, Graduate, Approved
847, No,7000000,803, Graduate, Approved
848, No,7700000,524, Graduate, Rejected
849, No,2600000,506, Graduate, Rejected
850, No,9200000,351, Graduate, Rejected
851, Yes,1800000,648, Graduate, Approved
852, No,4900000,612, Not Graduate, Approved
853, No,5700000,396, Graduate, Rejected
854, No,300000,458, Not Graduate, Rejected
855, Yes,1700000,488, Graduate, Rejected
856, No,7000000,475, Graduate, Rejected
857, No,2200000,417, Not Graduate, Rejected
858, No,6800000,781, Not Graduate, Approved
859, Yes,2400000,337, Not Graduate, Rejected
860, Yes,600000,511, Not Graduate, Rejected
861, No,6200000,837, Graduate, Approved
862, No,7600000,810, Not Graduate, Approved
863, No,4800000,588, Not Graduate, Approved
864, No,4200000,870, Graduate, Approved
865, Yes,7200000,733, Not Graduate, Approved
866, Yes,6400000,348, Not Graduate, Rejected
867, Yes,8900000,741, Not Graduate, Approved
868, No,5100000,306, Not Graduate, Rejected
869, Yes,6300000,428, Graduate, Rejected
870, No,6600000,455, Graduate, Approved
871, Yes,4800000,356, Not Graduate, Approved
872, No,200000,594, Graduate, Approved
873, Yes,7500000,844, Not Graduate, Approved
874, No,9000000,771, Graduate, Approved
875, No,5400000,622, Graduate, Approved
876, Yes,1700000,480, Not Graduate, Rejected
877, No,4300000,337, Graduate, Rejected
878, No,5200000,698, Graduate, Approved
879, No,4400000,302, Not Graduate, Rejected
880, Yes,3900000,349, Not Graduate, Rejected
881, No,1100000,482, Graduate, Rejected
882, No,2500000,429, Graduate, Rejected
883, No,500000,471, Graduate, Rejected
884, Yes,9000000,895, Graduate, Approved
885, Yes,5100000,757, Not Graduate, Approved
886, No,5200000,777, Graduate, Approved
887, Yes,4400000,761, Not Graduate, Approved
888, No,1900000,821, Graduate, Approved
889, Yes,9200000,662, Not Graduate, Approved
890, Yes,4800000,350, Not Graduate, Rejected
891, No,4900000,321, Not Graduate, Rejected
892, Yes,4800000,368, Graduate, Rejected
893, No,9300000,455, Graduate, Rejected
894, Yes,7500000,744, Not Graduate, Approved
895, No,5900000,806, Graduate, Approved
896, No,9400000,456, Graduate, Rejected
897, No,5300000,719, Graduate, Approved
898, No,3700000,668, Graduate, Approved
899, Yes,2500000,494, Graduate, Rejected
900, No,2800000,841, Not Graduate, Approved
901, Yes,5400000,721, Graduate, Approved
902, No,3100000,414, Graduate, Rejected
903, No,4800000,812, Not Graduate, Approved
904, No,8800000,832, Not Graduate, Approved
905, No,4100000,571, Graduate, Approved
906, No,9700000,459, Not Graduate, Rejected
907, Yes,6400000,592, Graduate, Approved
908, No,3400000,527, Graduate, Rejected
909, No,3500000,333, Not Graduate, Rejected
910, No,3200000,532, Not Graduate, Rejected
911, Yes,4900000,754, Graduate, Approved
912, Yes,1300000,835, Graduate, Rejected
913, No,2500000,592, Graduate, Approved
914, No,7500000,553, Graduate, Approved
915, No,700000,806, Graduate, Approved
916, Yes,8200000,378, Graduate, Approved
917, No,6900000,534, Not Graduate, Approved
918, Yes,1500000,400, Not Graduate, Rejected
919, No,6300000,543, Graduate, Rejected
920, Yes,8800000,715, Not Graduate, Approved
921, Yes,8900000,684, Graduate, Approved
922, Yes,2100000,346, Not Graduate, Rejected
923, Yes,9200000,669, Graduate, Approved
924, No,3600000,566, Not Graduate, Approved
925, Yes,8600000,361, Not Graduate, Rejected
926, No,3000000,333, Graduate, Rejected
927, Yes,5200000,335, Not Graduate, Rejected
928, Yes,7200000,558, Graduate, Approved
929, Yes,4000000,436, Not Graduate, Rejected
930, No,2400000,371, Not Graduate, Rejected
931, Yes,5500000,515, Not Graduate, Rejected
932, Yes,9000000,599, Not Graduate, Approved
933, Yes,7900000,728, Not Graduate, Approved
934, Yes,6200000,679, Not Graduate, Approved
935, Yes,7900000,399, Graduate, Approved
936, No,1200000,819, Not Graduate, Approved
937, No,4700000,308, Graduate, Rejected
938, Yes,5900000,730, Graduate, Approved
939, Yes,1400000,312, Not Graduate, Rejected
940, Yes,4700000,740, Not Graduate, Approved
941, Yes,7600000,522, Graduate, Rejected
942, No,7200000,702, Graduate, Approved
943, Yes,1400000,447, Not Graduate, Rejected
944, No,1400000,829, Graduate, Approved
945, No,7900000,727, Graduate, Approved
946, Yes,7600000,509, Not Graduate, Rejected
947, Yes,9600000,745, Graduate, Approved
948, No,2300000,513, Not Graduate, Rejected
949, No,8100000,372, Not Graduate, Rejected
950, Yes,300000,411, Graduate, Rejected
951, No,4700000,495, Graduate, Rejected
952, No,1100000,827, Not Graduate, Approved
953, No,8600000,820, Not Graduate, Approved
954, Yes,8700000,660, Graduate, Approved
955, No,2200000,563, Not Graduate, Approved
956, Yes,500000,883, Not Graduate, Approved
957, Yes,9100000,387, Not Graduate, Rejected
958, No,2200000,613, Graduate, Approved
959, Yes,2200000,335, Not Graduate, Rejected
960, Yes,9600000,795, Graduate, Approved
961, Yes,6500000,369, Graduate, Rejected
962, Yes,2400000,888, Graduate, Approved
963, No,5500000,742, Not Graduate, Approved
964, No,5000000,874, Graduate, Approved
965, No,2700000,691, Graduate, Approved
966, Yes,8500000,762, Not Graduate, Approved
967, No,4400000,324, Graduate, Rejected
968, No,500000,777, Not Graduate, Approved
969, No,8300000,662, Graduate, Approved
970, Yes,6000000,462, Not Graduate, Rejected
971, Yes,4000000,609, Not Graduate, Approved
972, Yes,4400000,590, Graduate, Approved
973, Yes,4400000,779, Graduate, Approved
974, Yes,1900000,641, Graduate, Approved
975, Yes,5000000,752, Graduate, Approved
976, No,8000000,305, Graduate, Rejected
977, No,8200000,546, Not Graduate, Rejected
978, No,7000000,833, Graduate, Approved
979, No,2400000,421, Not Graduate, Rejected
980, No,6600000,639, Graduate, Approved
981, No,3200000,735, Graduate, Approved
982, Yes,2600000,377, Not Graduate, Rejected
983, No,6900000,310, Not Graduate, Rejected
984, No,4800000,695, Graduate, Approved
985, Yes,300000,355, Not Graduate, Approved
986, Yes,4300000,525, Not Graduate, Rejected
987, No,700000,330, Not Graduate, Rejected
988, No,9400000,625, Graduate, Approved
989, Yes,800000,644, Not Graduate, Approved
990, No,4400000,865, Not Graduate, Approved
991, Yes,4700000,661, Graduate, Approved
992, No,2300000,884, Not Graduate, Approved
993, Yes,8500000,803, Graduate, Approved
994, No,7600000,800, Graduate, Approved
995, No,3200000,796, Graduate, Approved
996, No,2400000,716, Not Graduate, Approved
997, Yes,500000,479, Graduate, Rejected
998, Yes,8500000,810, Not Graduate, Approved
999, Yes,8900000,568, Graduate, Approved
1000, No,2800000,842, Graduate, Approved
1001, Yes,2900000,806, Not Graduate, Approved
1002, Yes,4900000,722, Graduate, Approved
1003, No,9600000,442, Not Graduate, Rejected
1004, Yes,3300000,360, Graduate, Rejected
1005, No,2800000,461, Not Graduate, Rejected
1006, No,7800000,735, Graduate, Approved
1007, Yes,2500000,761, Graduate, Approved
1008, No,4400000,653, Graduate, Approved
1009, No,7900000,726, Not Graduate, Approved
1010, No,8900000,617, Graduate, Approved
1011, No,5600000,460, Graduate, Rejected
1012, No,1400000,306, Not Graduate, Rejected
1013, Yes,500000,471, Graduate, Rejected
1014, Yes,5100000,628, Graduate, Approved
1015, No,9800000,404, Graduate, Rejected
1016, Yes,8600000,804, Graduate, Approved
1017, No,1600000,804, Not Graduate, Approved
1018, Yes,2500000,502, Not Graduate, Rejected
1019, No,9500000,861, Graduate, Approved
1020, Yes,3000000,555, Not Graduate, Approved
1021, No,5100000,351, Not Graduate, Rejected
1022, Yes,7600000,358, Not Graduate, Rejected
1023, No,8800000,836, Graduate, Approved
1024, Yes,1100000,554, Not Graduate, Approved
1025, No,8700000,443, Graduate, Approved
1026, No,6100000,725, Not Graduate, Approved
1027, Yes,1900000,818, Not Graduate, Approved
1028, No,9900000,670, Not Graduate, Approved
1029, No,5800000,414, Graduate, Rejected
1030, Yes,9500000,887, Not Graduate, Approved
1031, Yes,7900000,409, Graduate, Rejected
1032, Yes,1300000,679, Not Graduate, Approved
1033, Yes,700000,478, Graduate, Rejected
1034, No,600000,752, Graduate, Approved
1035, No,9400000,616, Graduate, Approved
1036, Yes,3800000,842, Not Graduate, Approved
